literal	file	line	platform	ownership	new_value	compatibility	owner_phase
dirs::home_dir	docs/plans/20260524-android_architecture.md	257	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	832	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	849	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	docs/plans/20260524-android_architecture.md	1118	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	docs/plans/20260524-android_architecture.md	1119	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
dirs::home_dir	docs/plans/20260524-android_architecture.md	1125	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1213	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1287	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1298	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	docs/plans/20260524-android_architecture.md	1304	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	docs/plans/20260524-android_architecture.md	1316	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1324	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1325	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	docs/plans/20260524-android_architecture.md	1327	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1333	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1339	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1381	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1391	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1410	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	docs/plans/20260524-android_architecture.md	1429	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1433	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
HOME	docs/plans/20260524-android_architecture.md	1437	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1439	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
dirs::home_dir	docs/plans/20260524-android_architecture.md	1485	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1496	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1597	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
dirs::home_dir	docs/plans/20260524-android_architecture.md	1599	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
dirs::home_dir	docs/plans/20260524-android_architecture.md	1600	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1662	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1675	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
dirs::home_dir	docs/plans/20260524-android_architecture.md	1680	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260524-android_architecture.md	1692	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
~/.config/llama-monitor/certs/.ca-v2	docs/plans/20260524-android_architecture.md	1768	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
~/.config/llama-monitor/certs/	docs/plans/20260524-android_architecture.md	1775	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
~/.config/llama-monitor/certs/	docs/plans/20260524-android_architecture.md	1880	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	434	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	468	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	514	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	524	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	648	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	839	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	922	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	933	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	1251	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	1280	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	1377	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-character_cards.md	1542	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-native_mcp_support.md	6	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-native_mcp_support.md	12	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-native_mcp_support.md	14	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-native_mcp_support.md	61	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-native_mcp_support.md	102	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-native_mcp_support.md	646	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	docs/plans/20260615-native_mcp_support.md	650	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	docs/plans/20260615-native_mcp_support.md	665	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260615-native_mcp_support.md	676	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	docs/plans/20260615-native_mcp_support.md	733	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260618-llama_router_mode.md	6	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260619-speed-bench-spec-decoding.md	10	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260622-windows_build_toolchain.md	26	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260622-windows_build_toolchain.md	41	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260622-windows_build_toolchain.md	80	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	18	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	269	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	408	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	417	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	docs/plans/20260718-final_rapidmlx_followups.md	729	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	745	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	docs/plans/20260718-final_rapidmlx_followups.md	761	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	867	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	952	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	1024	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	1150	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	1472	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	1485	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	1494	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	1708	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	1797	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
path-consumer	docs/plans/20260718-final_rapidmlx_followups.md	1977	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
home	docs/plans/20260718-final_rapidmlx_followups.md	2041	unix-cross-platform	application	AppPaths/local-llm-foundry	legacy value retained where compatibility requires	2,4,5,6,7,9,11,12
